-3.9274	-7.0216
-5.3167	8.8388
4.4943	10.547
-7.9385	-3.3337
-1.8099	11
-3.5856	10.387
-6.3147	8.4358
-8.9709	-0.73356
11.409	5.3868
-4.5041	9.8174
-2.315	3.6016
6.3597	1.1177
2.1065	-7.0278
9.1983	8.2571
-1.1004	11.288
-6.4905	-5.2649
-0.64956	-7.7095
3.485	11.243
-5.0248	-6.3596
0.23189	11.465
-4.5048	9.6408
-8.6432	4.4133
-1.8024	-7.464
-9.2711	1.1568
11.481	4.5381
11.578	5.3363
-3.1977	10.243
9.3578	7.8476
11.141	5.6362
6.9909	9.5605
3.4992	4.2749
3.3009	10.877
11.076	5.6003
1.664	-7.3404
6.3728	-2.1934
5.3116	-5.0382
-7.0383	-4.714
-1.3377	11.061
7.9418	8.9878
6.9364	9.7473
-4.3412	-6.8905
-1.6731	10.788
5.0151	10.89
-5.9188	8.5147
-4.0412	-6.991
-1.4888	10.978
-2.7882	10.253
-0.27287	-7.7332
-2.4945	-7.3528
4.6095	10.755
-7.7666	-3.8111
-6.893	-4.9159
2.1266	-7.1877
-3.7769	-7.063
-1.622	10.763
-8.0729	-2.8287
-6.7348	7.2812
3.0002	10.963
11.903	4.2829
2.3014	-7.1974
4.3137	10.969
-2.1204	10.867
6.4985	9.8697
11.648	4.9827
-4.7686	9.6318
10.491	6.176
-8.7048	-1.6344
0.81584	11.11
11.467	5.0855
5.2357	-4.8033
6.5478	-2.6856
2.6316	11.43
-0.68938	11.371
1.6608	-7.1789
1.2307	-7.2423
-7.5925	6.6271
2.5882	4.9074
-9.2243	2.5899
0.60968	-7.3869
6.519	-0.69686
9.1467	8.3071
-7.6125	6.6628
6.5001	-1.4501
-3.252	10.256
0.95724	-7.6515
11.573	4.4464
-5.9752	8.2001
-8.5782	4.6787
8.6704	8.3638
5.6456	-3.8019
-8.5332	5.0145
-7.8344	5.7551
-4.503	-6.486
-4.6011	-6.565
1.6023	11.387
0.85451	-7.3901
-8.5171	-2.6103
9.7004	7.487
-8.608	5.015
6.523	-2.406
-8.1994	5.1416
8.4714	9.0422
-8.456	-2.4677
-7.0378	-4.8821
6.0685	-3.047
8.5358	8.7716
6.4823	1.1653
3.101	11.288
7.0823	9.8095
-8.2701	5.4193
-8.2123	-2.4741
-9.1259	2.8457
-7.6793	-3.976
10.858	6.0342
-1.1633	-7.85
-8.825	3.7389
-9.3097	0.36782
5.0111	-4.9176
-8.8039	4.5981
1.7484	-7.3202
-4.9284	9.2804
1.1046	11.238
5.5846	-4.1849
3.5321	4.3635
3.4828	-6.0373
4.6352	3.7191
4.3335	-5.4877
-7.7531	6.3361
-3.1532	10.262
1.054	-7.267
10.701	5.934
5.3033	-4.8383
-6.1483	8.5178
4.4167	4.1072
-7.8116	-3.9825
-9.0852	3.3227
-0.63116	4.9417
-0.33443	4.9995
6.1378	1.8284
-5.0651	-6.3222
3.5288	-6.2863
-5.7075	-5.7785
-3.4408	-7.2484
3.4465	11.209
10.877	6.2858
-7.4254	-4.5909
7.0294	9.3819
1.4629	-7.3233
5.6563	2.5743
-4.4135	9.6616
4.3012	3.6173
-4.0201	9.6606
-4.6632	9.3873
-4.4238	9.9318
-7.9534	5.8646
2.7743	-6.9807
3.1536	10.944
6.4372	1.4079
4.4387	-5.6941
-7.5259	6.5854
-1.4591	-7.7285
-3.4535	-7.3578
-2.5963	-7.2538
-6.0566	-5.4678
2.5737	-7.032
-4.4431	-6.7377
2.559	-6.9804
-7.9558	-4.0398
-6.4021	8.105
-5.2192	9.0649
1.3755	-7.3507
3.2897	-6.5886
5.6032	10.21
1.9139	11.189
-3.7597	-6.8434
6.6729	0.5842
6.2612	1.4156
-3.6929	10.024
-9.1545	0.48323
3.3037	11.263
0.20934	11.211
-0.38035	-7.6252
7.0131	9.4344
-6.8324	-4.8114
-7.3177	6.6337
-1.8208	-7.5721
-2.1829	-7.6643
-8.8907	-0.91523
6.6457	10.224
-3.125	10.567
6.3176	1.1385
11.644	4.9765
2.5616	11.283
-4.224	-6.5393
-0.86873	-7.4426
9.8383	7.19
-7.0909	7.1888
6.3097	1.3055
9.0405	7.7414
-3.4158	10.215
-9.1903	0.72094
-8.8515	3.5284
4.0542	10.721
-0.8123	10.903
-5.1956	9.4652
7.5696	9.4738
-5.0788	9.4857
-3.6876	-7.0935
4.6487	-5.3343
-7.2363	-4.5511
-8.0259	-3.6334
-7.6585	6.6567
-5.5866	8.6662
-2.641	10.439
-7.8363	-3.2628
9.0652	8.2245
-6.9919	7.3276
-7.3194	7.1202
11.367	5.0203
11.443	5.2863
-7.8295	6.3621
1.7882	11.237
-0.79372	-7.7663
-8.9585	2.367
5.6651	2.7345
5.7478	-3.4242
5.9573	10.218
6.9334	10.039
11.672	4.9061
-6.1632	-5.3808
-7.0034	-4.665
-4.5913	-7.0052
11.537	4.2752
5.1613	-4.9299
11.376	4.9865
6.3654	-1.9022
1.7166	-7.365
-4.0046	10.1
-2.1163	-7.3832
-5.001	-6.5588
-8.4949	-2.7201
-7.6441	6.5438
6.8202	-1.2597
6.5111	-2.5719
6.2306	1.9783
4.181	-5.8004
3.4947	-6.4302
-5.1342	8.9694
2.1503	4.9336
-9.3758	1.5794
-9.1321	2.9626
-5.4374	-6.191
-8.7686	-1.7554
5.2703	-4.8774
1.6446	4.7862
-0.9943	11.127
-8.8456	3.9253
-1.8191	-7.6266
-8.6981	-2.3243
4.7057	-5.4754
-0.30354	-7.4292
1.758	11.265
5.7797	10.341
-9.1087	1.4955
-2.8633	-7.4772
1.301	11.506
0.32717	11.378
5.8153	2.6869
11.399	4.8317
3.3126	4.6642
2.6548	11.04
11.298	5.5185
-8.3991	-2.0346
-4.5683	-6.5779
-6.3421	8.4704
6.1449	-2.9541
4.196	-6.1324
-9.1993	0.48585
-4.9512	-6.4732
-9.4561	1.6369
3.8964	3.9296
1.6362	4.9764
6.2567	0.90657
0.15522	11.308
3.8939	11.071
2.953	-6.6263
9.3672	8.0018
8.6297	8.8428
-7.2238	7.348
-2.4179	10.773
5.6761	10.32
1.3751	11.401
-7.0168	6.9956
-8.3102	-3.0367
3.8914	4.1704
4.4183	3.9188
-3.8433	-6.8914
0.12784	11.086
-3.8217	-6.8469
-6.6653	-5.1226
-7.7149	6.3183
3.6161	-6.2199
-6.6803	7.3909
3.873	4.447
3.9646	11.041
-7.332	-4.7493
-0.32432	-7.4974
-7.7699	6.072
-5.4757	8.9159
-3.9554	-7.2739
-9.3579	1.373
-7.0159	7.6536
7.1288	9.3753
4.4848	-5.2343
-9.1596	2.0024
-8.5565	4.8197
5.7391	10.468
8.7707	8.0817
-2.5595	3.1108
1.7893	-7.3575
-0.90496	-7.5048
-4.668	9.479
10.435	6.1768
4.3818	11.009
-5.9736	8.3087
-5.2576	-6.3611
-8.6611	-2.1384
-6.8016	7.4185
-6.8021	-5.1138
-8.0533	-3.1565
-2.2491	3.7538
-2.9004	10.615
9.5886	7.7844
11.754	4.8286
0.64861	-7.2921
7.2837	9.1923
-1.6341	11.067
6.4436	0.64325
4.2416	4.3026
7.3871	9.5984
10.506	6.3065
10.631	6.1178
6.3841	-2.291
0.51738	11.081
11.16	5.3588
-7.027	-4.5949
-8.728	3.4934
-4.4843	-6.5032
6.223	-2.8129
4.9709	10.527
0.75513	11.527
-6.4108	7.7012
-7.208	6.8736
-1.0697	-7.4455
5.2978	2.9255
-8.9306	-0.94707
-8.0723	5.7864
-4.1365	9.9089
-9.046	-0.79755
-8.4933	-1.6771
4.4559	3.5948
5.2993	-4.7638
2.9415	10.966
5.7168	-4.22
8.9718	8.1972
-6.6368	7.8455
8.0819	8.8842
4.9704	3.6833
-9.4081	0.85397
6.5811	-1.2743
8.7995	8.7026
10.331	6.4268
4.6207	10.611
-5.548	-5.9388
-2.0147	-7.5669
4.3958	3.5703
8.1441	8.9437
11.379	5.2559
-6.9499	-4.9373
-4.6218	9.7444
2.3801	4.9125
0.94305	-7.6663
-0.48216	11.396
9.7501	7.8935
-7.7468	6.7985
5.723	10.503
9.6887	7.7384
-0.73806	-7.6815
2.9422	4.7976
-0.29758	10.997
4.0369	3.8506
-7.8317	6.153
5.2504	3.3601
8.4881	8.853
-8.6067	4.1271
-0.489	11.239
5.7903	-3.6352
-1.0508	-7.4053
-0.66772	-7.7924
3.1227	11.261
8.5531	8.9348
-9.1534	1.6196
-6.4622	8.219
-9.1603	-0.96604
-9.2782	1.7616
5.3093	-4.8888
-3.3055	-7.2241
-6.4443	7.6717
4.2462	10.671
9.8099	7.2547
-7.0958	7.6379
7.8784	9.4446
-3.3152	-7.3066
-9.1293	-0.99034
-9.2488	1.5204
-9.1	3.4622
-8.6616	4.052
11.694	4.567
7.3784	9.369
6.0834	-2.9365
1.0211	-7.6018
-9.0026	1.1472
6.6709	-2.3607
2.7774	-6.6684
-9.457	1.4084
0.99884	11.453
-2.0252	10.589
6.6898	-0.18234
-7.6251	-3.9532
-9.1597	-0.66823
-0.31295	-7.7259
-6.143	7.979
8.4871	8.7109
-8.7545	4.5817
9.0543	8.3572
5.9589	10.185
-1.2159	-7.5001
9.7493	7.0439
-0.41055	-7.5067
-8.8551	4.3354
6.057	1.3259
0.96811	-7.4523
-9.1424	0.89054
7.5169	9.4695
11.085	5.8349
-8.0083	-3.0172
8.4421	8.574
4.6842	3.2628
-4.5226	-6.7304
6.4231	10.007
6.8185	9.8307
-6.786	7.31
0.28776	-7.601
-7.808	6.5369
10.968	5.8789
-6.34	7.9363
10.389	6.6913
-7.6855	6.8477
4.2049	-5.7896
-2.7058	10.266
-9.0974	1.595
6.3758	-1.6743
9.1098	8.0588
3.0212	11.162
-8.4081	5.1754
0.60098	11.208
9.1967	7.6372
-3.5533	10.076
-9.2752	2.4182
5.5135	-4.302
0.4678	-7.5401
11.032	5.7776
8.5553	8.3492
-0.65552	11.318
3.6937	-6.3934
-0.84111	-7.8213
-9.0264	3.3439
-3.4243	10.137
-3.798	10.197
9.896	7.2771
2.7799	11.231
-2.8468	-7.6723
3.5663	4.2333
6.7781	9.6846
10.402	7.119
6.0778	1.8351
-2.784	-7.5765
4.8856	3.4374
2.5306	-7.0344
-9.3002	1.6774
-8.5552	4.4803
2.2282	-6.9638
4.3729	-6.1653
0.34406	11.401
-8.2587	5.3959
3.2489	4.5585
6.3391	-2.9114
6.1305	1.6706
7.3588	9.6045
6.1168	9.9143
-9.3078	3.0798
7.1734	9.7395
-8.8466	3.0624
-7.6646	6.0591
-9.0818	3.2607
6.4243	9.81
2.0425	-7.3016
-4.737	-6.2293
-3.4481	10.235
-8.5741	-1.4289
-8.1289	5.2573
-3.2571	10.318
-8.7569	3.567
-0.052725	11.03
6.6227	10.028
8.8293	8.5628
-1.8114	3.7338
-9.0155	0.77841
-8.2843	4.9056
0.87278	-7.6743
-2.3185	-7.5883
4.6515	-5.256
5.4039	-4.4247
-8.9267	-1.7735
0.42365	-7.3923
7.1885	9.4005
-3.12	-7.4694
6.5639	-2.2817
5.0618	10.527
5.3529	-4.1731
-2.0211	-7.7949
-8.9842	-1.0237
10.642	6.3468
3.7837	11.048
-6.0762	8.2858
-6.4725	7.6543
-4.6218	9.5454
4.1747	10.953
9.4943	7.7281
8.5043	8.4852
4.4344	-5.4233
5.2833	-5.0963
2.8079	4.792
-5.6182	-5.8111
0.50269	11.086
3.1058	4.4756
-6.313	-5.2171
2.3246	11.293
-8.9755	2.3466
6.5532	0.28189
6.5286	-0.52212
-1.2738	11.147
6.385	0.048676
-2.8173	10.713
4.9647	-5.6062
3.4243	10.981
2.5074	-6.7956
-4.2415	10.071
-8.4231	-2.8865
-9.2202	1.6084
-8.0679	5.5843
-3.6709	10.198
3.4146	-6.6493
-4.397	-6.6682
2.5716	-7.0992
4.022	4.2375
3.8102	11.194
5.2188	10.395
0.89211	11.085
-9.2578	2.2981
-7.5705	6.6796
-7.2229	-4.74
5.538	10.546
8.4862	8.3996
-3.7401	9.9677
2.4544	11.33
-2.0834	3.5064
7.2939	9.3636
5.8864	2.5662
-7.3954	6.7432
-6.8885	7.9638
4.8215	10.542
-5.883	8.5061
-8.4898	5.3602
-8.4791	5.0054
10.861	5.5522
6.3998	-3.0967
-7.6639	6.8613
-9.0782	-1.3158
5.8087	2.3912
-3.1494	-7.3075
9.189	8.0464
6.5895	-0.70138
-5.5171	8.6615
-9.4395	0.7313
10.679	6.2324
11.352	5.1028
5.4588	10.6
-8.8384	3.1273
6.4498	9.9893
7.598	9.2044
-9.1635	3.1528
-8.3814	4.8279
4.8414	-5.3219
-4.0477	9.864
2.7257	-6.998
9.9974	7.0007
11.357	4.6803
8.7958	8.1613
-9.0234	3.8062
-6.1741	-5.8881
5.8428	10.643
6.1522	1.3501
6.5378	0.3235
-5.4653	9.1322
6.0218	-3.3472
11.265	5.0217
6.1201	1.5319
-7.4991	6.9459
-4.4684	9.6167
-9.25	2.2674
6.6691	9.8568
-7.8561	-3.411
5.292	2.6322
3.8024	-6.4063
-7.5453	-3.779
0.99028	11.067
2.2928	-7.3211
-8.9205	-0.37232
2.8775	-6.5882
-3.0282	-7.1523
7.5554	9.2231
-6.9474	7.9055
2.1976	-7.1412
-9.2462	2.1519
-1.0501	10.913
-1.8034	-7.5484
1.5913	11.506
-8.256	5.3689
6.7018	-2.3522
6.1469	-2.7192
-9.0025	2.9345
1.6231	5.0411
1.5085	-7.1935
-6.5965	-5.2374
4.7649	-5.0987
1.6121	11.31
5.3122	10.504
6.6528	-0.61915
-6.3124	-5.5362
-0.70395	4.7517
-5.6655	8.9314
2.0024	-7.2624
6.2539	-2.853
7.0092	9.6002
3.7956	-6.4759
6.739	-0.86938
-9.3555	2.7852
0.085428	11.271
7.4131	9.685
-7.316	-4.8722
-7.1169	7.1789
-0.31006	-7.8095
7.564	9.0148
3.8554	4.4709
-6.3076	8.1527
0.11141	-7.4597
6.6211	10.096
2.7029	11.228
-7.7046	-3.9864
-7.9797	6.0918
6.5479	0.57617
-7.0594	7.7141
-7.4402	-4.1424
4.803	3.3284
-8.4648	-2.2488
-8.8919	3.4881
6.6548	-1.1439
5.0337	-4.57
6.0287	10.091
3.1935	10.914
-8.1638	-3.051
4.7044	10.605
4.5142	10.819
0.18969	11.42
-8.1677	5.475
2.055	4.9079
-8.6673	-1.3542
3.1169	11.353
-8.9062	3.5678
-5.876	8.4727
-9.2328	0.93099
-6.2467	8.6869
-2.4041	10.812
-0.16797	-7.6769
-8.7315	5.0171
-9.0453	-0.61835
-6.0092	8.1602
11.422	5.5674
2.5761	-6.9357
-1.5117	10.934
-8.788	-1.9604
0.89971	11.407
-3.1445	10.32
4.1373	-6.0311
-9.1586	1.9551
6.9203	10.055
-9.025	1.3442
-8.8789	-2.082
-3.5313	10.146
-6.1194	8.6121
11.622	4.6474
-7.3052	-4.3137
6.6752	9.7175
3.7947	11.182
3.5517	-6.0954
-6.5664	-4.9053
6.7684	-0.3946
9.8002	7.116
6.0608	1.9597
-7.0091	-5.0016
4.6412	10.872
6.0347	1.2965
-2.6857	-7.6003
-0.93436	10.869
-6.1348	8.3545
11.206	5.1535
0.11966	11.401
-0.78424	11.125
-3.5172	10.54
-6.7842	7.9987
1.471	-7.4344
3.964	-5.8248
4.4361	4.1993
-5.3501	8.873
-9.2308	2.2675
-6.315	8.631
8.4308	8.5633
7.2885	9.7423
9.2727	7.6385
-8.1421	-2.622
6.4799	0.019422
-1.1212	11.223
9.6457	7.5443
4.1012	-5.5921
-6.8546	7.7198
10.512	6.7441
-4.9932	9.1831
7.7744	9.1332
1.4101	4.9036
6.1921	1.3768
0.49377	11.211
5.0384	10.893
-2.1771	-7.3803
4.8656	-5.2171
6.5966	-0.41189
11.138	5.5348
3.2419	4.3689
7.9436	9.1133
10.633	6.545
-6.3837	-5.3934
-1.8284	-7.5064
10.508	6.4091
7.9349	9.2245
-8.5944	-1.7001
-4.4938	9.6406
5.3896	2.75
-8.6223	-1.7937
-9.069	-0.35219
6.4009	-2.0334
-8.375	-3.2007
-7.2997	7.083
-7.5776	6.5571
-3.7882	-7.0004
0.41598	-7.7115
-8.9306	-1.0047
-8.5464	5.0912
-6.9159	7.2855
-5.5199	9.1622
-0.95799	11.29
-8.8642	3.134
-2.2399	-7.3241
-7.1318	-5.0052
-4.1381	-6.8191
-8.9564	3.8517
2.7922	-6.8796
6.4649	0.71405
2.9924	11.362
-9.0211	2.821
-7.9484	6.0709
-7.9515	-3.089
11.542	4.9184
-1.463	10.755
-1.8511	-7.6466
-1.8817	4.1928
-3.9494	9.8725
-9.1559	1.9905
8.1364	8.8321
6.4729	0.47801
10.276	6.7163
6.3086	0.42846
-7.653	6.5848
-4.2671	-6.7547
6.6465	-1.0841
-1.4248	4.2721
6.4675	0.97442
0.74633	11.366
4.4467	4.0971
3.6721	-5.9972
-5.8324	-6.0658
5.7684	-4.3304
3.4433	4.6967
-3.8875	-6.8165
6.452	-1.0264
9.7347	7.5521
3.2278	10.889
6.6204	0.3728
7.1154	9.7654
-8.8625	4.4488
-7.7998	-3.5308
-8.9528	2.6607
0.16847	-7.5068
-7.1274	6.942
6.201	10.112
6.4048	-1.563
4.4577	10.882
0.0065608	11.383
5.4999	-4.9206
-3.9257	10.038
5.0099	3.1185
-4.0656	-6.6593
-6.7187	-5.0188
2.283	5.0712
-8.1531	-2.9978
5.7584	-3.9624
4.9097	-4.7276
9.0063	8.5831
0.77706	11.297
-8.9197	3.6149
10.224	6.419
-0.19747	11.111
5.0139	-5.0765
3.7385	-6.2017
2.6334	-6.789
3.6936	4.2121
9.8289	7.3155
6.7161	0.45865
10.666	6.0202
-2.2614	3.1467
-6.1593	8.1596
10.829	5.9524
-2.0763	10.519
9.9149	6.9458
-8.9032	2.7881
-6.1857	8.3325
0.934	11.494
-9.0717	2.2114
2.4653	4.8725
5.5936	2.5981
8.0949	9.1944
-6.9792	-5.1163
-7.1597	-4.2238
6.5253	-2.1368
1.418	11.068
4.9611	-4.8332
-6.2062	-5.5137
-0.78063	-7.8884
-9.3367	2.1093
-4.7122	9.7579
-8.7615	4.7447
9.9958	7.4764
-1.6393	-7.4366
-5.6329	8.6414
-0.27225	11.26
2.3959	-7.0056
-8.0774	-3.1586
4.8606	10.893
-6.0665	8.4319
-8.9457	3.1502
-8.0777	5.6461
-9.268	2.4656
5.7812	10.482
-8.832	-1.3761
-6.9747	7.6904
10.36	6.8528
-5.0876	-6.4214
6.59	-2.4437
-5.8079	8.3956
-4.9543	9.3882
-7.932	-3.2776
3.5857	-6.2464
4.1484	-5.6961
4.3097	10.766
2.6384	10.962
-6.1775	8.3959
-4.48	-6.7175
-5.9727	8.8125
-9.3285	0.13088
-6.334	8.1214
-5.1436	9.1407
0.97353	11.48
4.2305	4.2811
-9.2389	0.0096047
10.439	6.2544
-8.2978	-2.4374
-8.9369	2.2846
-8.7196	-1.636
-9.2428	-0.35654
9.6585	7.6572
-4.2614	-6.8994
-7.9507	6.3622
5.9904	1.8142
10.198	6.6399
6.4308	-2.0638
-7.3105	-4.2924
9.3185	7.5936
10.238	7.1864
-0.6966	11.224
-8.9322	2.4063
-6.6469	-5.3524
9.2397	7.7225
-6.39	8.0312
-3.2316	-7.3933
-6.491	7.7161
-7.9131	6.3978
-8.8694	3.009
-9.2349	0.91626
-8.9682	3.6435
-9.1299	1.261
-7.5451	6.3784
-3.5381	10.284
-9.1553	0.85459
-7.3475	-4.6099
4.4819	-5.4893
9.4915	7.9473
2.8496	-6.6055
-1.9544	-7.5698
0.30474	-7.8245
3.0782	11.304
-7.6162	6.5498
10.537	6.6241
-7.3006	-4.2205
4.8047	3.3373
-5.4292	9.2068
-9.3781	0.99414
0.99872	11.216
8.6829	8.6236
5.8197	10.238
-5.4907	-6.2993
-3.8496	-7.3662
1.3087	-7.3564
0.7648	5.256
8.6677	8.9129
0.097002	11.157
-2.1627	-7.3798
-2.0577	10.748
6.6188	-0.38954
10.56	6.8475
-3.2816	-7.0112
-3.6907	-6.9203
-9.1959	3.139
7.0939	9.4402
11.418	5.5187
1.6991	-7.252
11.57	4.4342
-2.6762	10.345
-2.7928	-7.2925
9.6484	7.7448
2.4282	4.7168
6.3847	0.34311
5.141	-5.3655
-8.9462	4.4793
-8.0637	5.9961
11.782	4.5958
-7.807	-3.3944
-5.2537	-6.3813
5.6382	-4.6872
5.6274	-4.3498
-6.9805	-5.0728
-1.2067	10.935
1.3516	-7.2398
6.2526	-3.3231
0.86476	11.421
9.548	7.6544
11.866	4.4407
-7.532	6.9612
-4.7461	9.3421
-7.9305	6.1125
8.3068	8.4557
0.91853	4.8808
-6.7972	-5.0139
5.6987	-3.8149
-9.0933	-1.1397
-4.9181	9.373
-2.5458	3.4554
-9.0529	3.5025
-7.8168	-3.5408
-8.9814	-0.21354
6.2946	-2.7025
-0.31559	-7.858
-8.891	2.7137
-1.8173	-7.4751
-9.1124	1.954
